user_id,signup_date,country,region,plan_type,signup_channel,age_group
24416,2024-10-09,Italy,Asia,Premium,Web,36-45
24417,2024-04-22,United States,Africa,Premium,Web,18-25
24418,2025-09-18,Norway,North America,Premium,Web,18-25
24419,2024-11-05,Mexico,North America,Basic,Web,26-35
24420,2024-08-26,Spain,Africa,Basic,Mobile App,36-45
24421,2023-12-13,India,South America,Basic,Mobile App,26-35
24422,2025-01-08,Brazil,North America,Premium,Mobile App,26-35
24423,2025-02-10,Canada,Africa,Standard,Web,18-25
24424,2025-01-02,Australia,Europe,Basic,Web,18-25
24425,2024-03-27,United States,Europe,Premium,Web,36-45
24426,2023-10-17,Egypt,Asia,Standard,Mobile App,46-60
24427,2024-12-30,Canada,South America,Standard,Smart Tv,26-35
24428,2024-01-24,Spain,Africa,Standard,Web,46-60
24429,2025-08-19,Netherlands,South America,Standard,Mobile App,36-45
24430,2024-01-06,Germany,South America,Basic,Web,46-60
24431,2025-03-07,Sweden,Africa,Premium,Web,26-35
24432,2023-12-04,Germany,North America,Premium,Web,36-45
24433,2025-03-10,United Kingdom,Europe,Basic,Mobile App,46-60
24434,2024-07-05,Brazil,Asia,Basic,Mobile App,26-35
24435,2025-05-28,Russia,North America,Premium,Mobile App,18-25
24436,2025-06-23,Egypt,South America,Premium,Mobile App,46-60
24437,2025-01-24,United Kingdom,South America,Standard,Web,36-45
24438,2024-01-17,China,Africa,Basic,Mobile App,60+
24439,2025-09-20,Russia,Europe,Standard,Web,46-60
24440,2025-02-09,Egypt,Europe,Standard,Web,36-45
24441,2024-06-01,Australia,Asia,Standard,Mobile App,60+
24442,2025-03-31,China,North America,Standard,Smart Tv,26-35
24443,2024-01-07,South Korea,Asia,Basic,Web,18-25
24444,2024-01-16,Russia,South America,Basic,Mobile App,60+
24445,2025-04-10,Japan,South America,Standard,Mobile App,46-60
24446,2023-11-16,Sweden,Europe,Basic,Mobile App,26-35
24447,2024-01-04,China,South America,Premium,Web,26-35
24448,2025-07-12,Egypt,North America,Basic,Mobile App,36-45
24449,2024-06-12,Norway,North America,Basic,Web,36-45
24450,2024-04-29,Netherlands,Asia,Basic,Smart Tv,36-45
24451,2024-08-23,United Kingdom,North America,Basic,Mobile App,26-35
24452,2024-02-26,Brazil,South America,Basic,Mobile App,60+
24453,2024-01-09,Spain,Africa,Standard,Web,18-25
24454,2024-01-06,South Africa,Europe,Premium,Web,46-60
24455,2025-05-10,France,Europe,Premium,Web,18-25
24456,2024-06-09,South Africa,Europe,Standard,Mobile App,18-25
24457,2024-11-16,India,Africa,Standard,Mobile App,18-25
24458,2025-04-17,Egypt,South America,Standard,Web,60+
24459,2024-07-06,China,North America,Basic,Mobile App,46-60
24460,2024-07-01,Australia,South America,Standard,Web,46-60
24461,2025-10-04,United Kingdom,Asia,Basic,Web,18-25
24462,2025-01-30,South Africa,South America,Basic,Mobile App,46-60
24463,2024-12-17,Japan,South America,Basic,Web,60+
24464,2025-01-31,Australia,Europe,Premium,Mobile App,46-60
24465,2024-09-07,South Korea,South America,Basic,Mobile App,60+
24466,2024-05-20,India,Africa,Standard,Web,36-45
24467,2025-03-18,Norway,Europe,Basic,Mobile App,36-45
24468,2024-07-31,China,Asia,Standard,Smart Tv,26-35
24469,2023-11-30,Spain,Africa,Standard,Web,26-35
24470,2025-05-01,Japan,Africa,Basic,Web,46-60
24471,2025-01-05,India,Asia,Standard,Web,18-25
24472,2024-08-06,United Kingdom,Unknown,Standard,Mobile App,26-35
24473,2025-01-09,Spain,South America,Standard,Mobile App,18-25
24474,2025-06-12,Germany,South America,Standard,Web,60+
24475,2025-03-16,Australia,North America,Basic,Mobile App,18-25
24476,2024-12-09,Australia,Asia,Standard,Mobile App,26-35
24477,2025-09-24,Italy,North America,Standard,Web,18-25
24478,2025-03-08,South Korea,Europe,Standard,Mobile App,60+
24479,2025-03-08,China,Europe,Standard,Web,26-35
24480,2024-06-02,United Kingdom,Europe,Premium,Web,18-25
24481,2025-06-01,Italy,North America,Premium,Mobile App,36-45
24482,2024-07-08,South Africa,Africa,Basic,Mobile App,46-60
24483,2025-03-08,Japan,Europe,Standard,Web,26-35
24484,2024-09-04,Germany,North America,Standard,Web,60+
24485,2024-08-13,Russia,Europe,Standard,Web,60+
24486,2024-10-03,Canada,Europe,Premium,Web,60+
24487,2025-09-05,Russia,South America,Standard,Web,60+
24488,2025-06-11,Sweden,North America,Standard,Mobile App,26-35
24489,2023-11-06,Canada,Unknown,Standard,Web,26-35
24490,2024-08-13,Spain,Asia,Premium,Mobile App,46-60
24491,2024-03-26,Netherlands,Europe,Standard,Web,26-35
24492,2024-09-05,France,Europe,Basic,Smart Tv,46-60
24493,2025-06-13,Netherlands,South America,Premium,Smart Tv,26-35
24494,2023-11-26,South Africa,North America,Premium,Mobile App,18-25
24495,2025-06-25,Canada,Africa,Standard,Mobile App,36-45
24496,2024-08-22,Russia,Africa,Standard,Smart Tv,18-25
24497,2023-11-09,Germany,Asia,Basic,Web,18-25
24498,2024-03-28,Canada,North America,Basic,Web,46-60
24499,2024-05-15,India,North America,Basic,Web,18-25
24500,2025-06-13,France,South America,Standard,Web,46-60
24501,2025-06-16,Norway,Europe,Standard,Mobile App,26-35
24502,2024-04-26,Germany,Europe,Standard,Web,26-35
24503,2024-04-12,United States,North America,Standard,Web,36-45
24504,2024-02-22,Norway,Africa,Basic,Smart Tv,36-45
24505,2024-07-30,Egypt,Asia,Premium,Web,60+
24506,2025-04-19,Italy,South America,Basic,Smart Tv,26-35
24507,2024-01-18,Egypt,North America,Basic,Mobile App,26-35
24508,2025-04-21,Egypt,Asia,Standard,Mobile App,46-60
24509,2023-12-31,Mexico,North America,Premium,Mobile App,46-60
24510,2024-08-29,India,Asia,Premium,Smart Tv,60+
24511,2025-10-04,Norway,Asia,Standard,Web,26-35
24512,2023-12-28,Brazil,Europe,Standard,Mobile App,26-35
24513,2025-04-13,China,South America,Premium,Web,26-35
24514,2025-05-15,India,South America,Basic,Mobile App,46-60
24515,2024-04-18,South Africa,Europe,Basic,Web,46-60
24516,2025-05-20,Italy,Africa,Standard,Web,18-25
24517,2025-08-11,Mexico,South America,Premium,Smart Tv,36-45
24518,2024-09-09,Australia,Europe,Basic,Mobile App,36-45
24519,2024-02-20,Mexico,Asia,Standard,Web,26-35
24520,2025-08-11,Japan,Asia,Basic,Web,36-45
24521,2024-09-24,Netherlands,South America,Premium,Mobile App,60+
24522,2024-01-23,Egypt,Asia,Premium,Web,46-60
24523,2024-07-20,Italy,South America,Premium,Mobile App,18-25
24524,2025-09-09,Russia,North America,Premium,Mobile App,26-35
24525,2025-09-01,Russia,Europe,Premium,Mobile App,18-25
24526,2024-06-07,Mexico,Africa,Basic,Web,18-25
24527,2025-01-29,China,South America,Standard,Web,60+
24528,2025-09-02,Canada,Africa,Basic,Smart Tv,18-25
24529,2025-04-18,Australia,Europe,Basic,Mobile App,36-45
24530,2025-02-10,South Africa,Europe,Basic,Mobile App,36-45
24531,2024-08-30,Mexico,North America,Premium,Mobile App,46-60
24532,2024-08-27,France,Europe,Standard,Mobile App,36-45
24533,2025-08-31,Brazil,Asia,Standard,Mobile App,46-60
24534,2024-09-07,South Korea,Africa,Standard,Mobile App,46-60
24535,2024-01-28,Brazil,Europe,Basic,Mobile App,46-60
24536,2025-05-08,Mexico,Europe,Basic,Web,18-25
24537,2024-05-27,France,Africa,Standard,Web,60+
24538,2024-09-18,Canada,Africa,Basic,Web,18-25
24539,2024-07-27,Spain,North America,Standard,Web,46-60
24540,2024-12-03,Netherlands,Europe,Standard,Mobile App,46-60
24541,2024-03-14,Japan,Asia,Basic,Web,60+
24542,2023-12-31,Japan,Asia,Premium,Web,46-60
24543,2024-02-11,China,North America,Standard,Web,26-35
24544,2024-06-15,South Korea,Europe,Premium,Web,26-35
24545,2025-02-12,Australia,Africa,Standard,Web,26-35
24546,2024-01-05,Netherlands,Asia,Standard,Web,36-45
24547,2024-11-21,United States,Europe,Premium,Web,46-60
24548,2025-05-31,South Korea,North America,Standard,Web,18-25
24549,2023-11-15,Japan,North America,Standard,Mobile App,36-45
24550,2025-08-06,Germany,Africa,Standard,Web,46-60
24551,2024-05-19,Germany,North America,Basic,Mobile App,60+
24552,2024-07-26,Russia,North America,Standard,Mobile App,26-35
24553,2025-01-05,United Kingdom,North America,Basic,Mobile App,18-25
24554,2025-05-14,South Africa,Asia,Standard,Mobile App,46-60
24555,2025-07-24,Canada,Africa,Standard,Smart Tv,60+
24556,2025-03-03,Italy,Africa,Standard,Web,36-45
24557,2025-02-16,Australia,Africa,Standard,Mobile App,36-45
24558,2025-08-27,Sweden,North America,Basic,Smart Tv,26-35
24559,2025-09-30,France,North America,Basic,Mobile App,18-25
24560,2024-09-06,Canada,Asia,Standard,Mobile App,60+
24561,2025-03-24,China,North America,Premium,Mobile App,60+
24562,2025-05-27,France,Asia,Basic,Mobile App,36-45
24563,2025-01-28,India,Africa,Basic,Web,36-45
24564,2024-04-22,Brazil,Asia,Premium,Web,46-60
24565,2024-08-18,Egypt,Europe,Basic,Mobile App,36-45
24566,2024-06-06,Australia,South America,Basic,Mobile App,46-60
24567,2025-04-30,United States,North America,Basic,Mobile App,36-45
24568,2024-08-27,Italy,Africa,Basic,Web,60+
24569,2024-11-03,Japan,South America,Standard,Mobile App,46-60
24570,2024-07-18,United Kingdom,South America,Basic,Web,60+
24571,2024-01-13,Russia,Africa,Standard,Web,26-35
24572,2024-07-15,Japan,South America,Standard,Mobile App,36-45
24573,2023-11-06,France,Asia,Basic,Web,36-45
24574,2023-12-11,Netherlands,Africa,Standard,Web,18-25
24575,2025-07-16,Spain,Africa,Basic,Web,18-25
24576,2024-08-24,Italy,Asia,Premium,Smart Tv,36-45
24577,2025-05-04,Brazil,Europe,Basic,Mobile App,18-25
24578,2024-05-01,Spain,Europe,Standard,Mobile App,46-60
24579,2024-07-28,United Kingdom,South America,Standard,Smart Tv,60+
24580,2023-11-21,Japan,Africa,Basic,Mobile App,26-35
24581,2024-06-22,China,Asia,Standard,Web,46-60
24582,2024-07-18,Japan,Africa,Premium,Web,18-25
24583,2024-04-14,Canada,Asia,Basic,Mobile App,26-35
24584,2023-12-20,United States,Europe,Standard,Smart Tv,18-25
24585,2024-12-17,Canada,Europe,Basic,Mobile App,26-35
24586,2024-11-08,Mexico,South America,Basic,Mobile App,60+
24587,2025-03-30,South Korea,Asia,Standard,Web,36-45
24588,2025-08-18,France,Europe,Standard,Mobile App,46-60
24589,2025-07-27,Canada,North America,Standard,Mobile App,46-60
24590,2025-09-30,South Africa,Europe,Standard,Web,36-45
24591,2025-05-29,Sweden,Africa,Standard,Mobile App,26-35
24592,2023-12-06,Japan,Asia,Standard,Mobile App,26-35
24593,2024-11-29,Netherlands,North America,Basic,Web,46-60
24594,2024-11-02,Egypt,Europe,Basic,Web,60+
24595,2024-03-21,Norway,Europe,Basic,Mobile App,46-60
24596,2025-06-20,Egypt,Asia,Basic,Smart Tv,18-25
24597,2025-01-23,Australia,North America,Basic,Mobile App,18-25
24598,2024-05-12,Canada,Asia,Standard,Smart Tv,36-45
24599,2024-06-27,Sweden,Europe,Basic,Mobile App,26-35
24600,2024-07-27,Japan,South America,Basic,Mobile App,26-35
24601,2025-01-28,Mexico,Asia,Standard,Smart Tv,26-35
24602,2024-05-02,Netherlands,Europe,Basic,Web,26-35
24603,2025-09-21,Russia,Asia,Standard,Web,36-45
24604,2023-11-17,Russia,Europe,Basic,Web,18-25
24605,2025-03-01,United Kingdom,Asia,Basic,Web,46-60
24606,2025-09-17,Spain,Europe,Basic,Mobile App,36-45
24607,2025-08-09,China,North America,Basic,Mobile App,18-25
24608,2024-12-06,United Kingdom,Africa,Standard,Mobile App,36-45
24609,2024-12-20,South Africa,Africa,Standard,Mobile App,46-60
24610,2024-07-01,India,Asia,Standard,Web,26-35
24611,2024-08-02,Australia,Europe,Basic,Web,18-25
24612,2024-01-29,Netherlands,Africa,Basic,Web,60+
24613,2024-07-17,Netherlands,Africa,Standard,Web,36-45
24614,2025-05-09,China,Asia,Standard,Mobile App,60+
24615,2023-12-17,France,Asia,Premium,Web,18-25
24616,2024-09-10,Egypt,Asia,Basic,Mobile App,36-45
24617,2024-01-20,Italy,South America,Basic,Smart Tv,46-60
24618,2024-06-20,Italy,North America,Standard,Web,18-25
24619,2024-12-11,Australia,North America,Basic,Smart Tv,60+
24620,2024-02-09,Sweden,North America,Standard,Mobile App,26-35
24621,2025-04-18,China,Europe,Standard,Mobile App,18-25
24622,2024-06-05,Mexico,Europe,Standard,Web,18-25
24623,2025-07-30,Canada,North America,Basic,Mobile App,60+
24624,2023-12-13,South Africa,Asia,Standard,Mobile App,46-60
24625,2024-01-01,Italy,South America,Basic,Web,18-25
24626,2025-02-04,Norway,North America,Standard,Smart Tv,60+
24627,2024-04-16,Germany,Asia,Standard,Mobile App,36-45
24628,2024-02-09,France,Africa,Standard,Mobile App,18-25
24629,2024-04-02,Italy,South America,Premium,Mobile App,26-35
24630,2023-11-10,Russia,Europe,Basic,Web,26-35
24631,2023-12-15,Italy,Africa,Standard,Web,36-45
24632,2025-03-01,Australia,Africa,Basic,Web,46-60
24633,2025-02-07,Brazil,Africa,Basic,Web,46-60
24634,2024-05-27,Italy,Asia,Basic,Web,60+
24635,2024-08-12,Canada,North America,Standard,Web,36-45
24636,2023-11-29,Netherlands,Africa,Premium,Mobile App,36-45
24637,2024-12-31,Egypt,North America,Premium,Mobile App,36-45
24638,2024-06-13,United States,Africa,Basic,Mobile App,18-25
24639,2025-04-06,Netherlands,Asia,Standard,Web,18-25
24640,2024-10-07,United States,North America,Basic,Mobile App,36-45
24641,2025-02-23,United States,Europe,Basic,Web,26-35
24642,2024-09-01,Spain,South America,Standard,Web,26-35
24643,2025-09-08,Netherlands,Africa,Basic,Web,36-45
24644,2025-08-14,Sweden,Africa,Standard,Web,60+
24645,2025-03-27,Netherlands,Asia,Premium,Web,46-60
24646,2024-05-25,Netherlands,South America,Standard,Mobile App,60+
24647,2024-03-27,Italy,North America,Standard,Mobile App,18-25
24648,2024-03-22,Norway,Africa,Basic,Web,18-25
24649,2025-04-20,United Kingdom,Europe,Basic,Mobile App,18-25
24650,2024-05-20,Australia,Europe,Standard,Web,18-25
24651,2024-12-29,Germany,Asia,Basic,Web,60+
24652,2025-01-08,Germany,Africa,Standard,Web,26-35
24653,2024-02-02,Sweden,Asia,Premium,Web,18-25
24654,2025-01-25,France,South America,Standard,Web,26-35
24655,2025-08-25,Mexico,Europe,Basic,Web,60+
24656,2025-02-17,Russia,Europe,Basic,Web,36-45
24657,2025-08-30,China,Asia,Standard,Mobile App,60+
24658,2024-09-13,South Korea,South America,Basic,Web,18-25
24659,2024-09-18,Norway,North America,Premium,Web,46-60
24660,2024-03-16,Mexico,South America,Basic,Web,60+
24661,2025-07-11,South Africa,Asia,Premium,Web,36-45
24662,2024-11-06,Spain,Asia,Basic,Web,46-60
24663,2024-07-11,Italy,South America,Standard,Web,26-35
24664,2025-10-08,France,Asia,Basic,Web,36-45
24665,2023-12-09,Germany,Europe,Premium,Web,36-45
24666,2025-03-24,Norway,Asia,Standard,Mobile App,18-25
24667,2024-10-04,Mexico,North America,Basic,Web,46-60
24668,2025-01-10,Netherlands,Europe,Standard,Mobile App,26-35
24669,2025-09-21,Egypt,Africa,Premium,Mobile App,26-35
24670,2025-09-15,Mexico,Europe,Basic,Web,36-45
24671,2024-04-26,France,Europe,Premium,Web,60+
24672,2024-02-13,Japan,Europe,Standard,Web,36-45
24673,2024-11-27,China,South America,Basic,Web,60+
24674,2025-08-08,Norway,Africa,Basic,Web,60+
24675,2025-08-19,Germany,North America,Basic,Mobile App,36-45
24676,2025-01-20,South Korea,Europe,Standard,Web,26-35
24677,2025-02-26,Egypt,South America,Standard,Web,60+
24678,2023-12-10,South Korea,Asia,Basic,Mobile App,26-35
24679,2025-07-26,Germany,Africa,Basic,Mobile App,36-45
24680,2025-01-03,Spain,North America,Basic,Web,46-60
24681,2025-06-18,Canada,Africa,Premium,Smart Tv,26-35
24682,2024-07-31,Norway,North America,Premium,Mobile App,46-60
24683,2025-06-10,Italy,North America,Standard,Mobile App,36-45
24684,2025-05-08,Netherlands,Asia,Basic,Mobile App,26-35
24685,2025-03-29,United Kingdom,North America,Standard,Web,46-60
24686,2025-07-09,Russia,Asia,Premium,Web,18-25
24687,2025-04-26,Egypt,Europe,Basic,Smart Tv,36-45
24688,2025-01-22,India,Africa,Basic,Web,18-25
24689,2024-06-16,Brazil,North America,Standard,Mobile App,46-60
24690,2024-06-05,Japan,Asia,Basic,Web,18-25
24691,2024-09-30,Mexico,Europe,Premium,Web,26-35
24692,2024-03-22,China,Africa,Basic,Web,36-45
24693,2024-01-16,Spain,Europe,Premium,Smart Tv,26-35
24694,2024-03-13,Japan,South America,Premium,Web,46-60
24695,2024-06-18,Sweden,Africa,Basic,Web,60+
24696,2024-07-29,Brazil,Asia,Basic,Mobile App,60+
24697,2024-01-18,South Korea,Unknown,Standard,Web,60+
24698,2024-06-14,Netherlands,Asia,Basic,Web,36-45
24699,2025-02-23,United Kingdom,Asia,Basic,Web,18-25
24700,2023-11-26,France,Asia,Premium,Web,60+
24701,2023-10-23,Sweden,Africa,Basic,Web,46-60
24702,2024-05-16,United States,Africa,Premium,Mobile App,36-45
24703,2024-05-20,Brazil,South America,Standard,Mobile App,18-25
24704,2025-02-21,Sweden,Europe,Basic,Mobile App,26-35
24705,2024-02-05,South Korea,Asia,Basic,Smart Tv,18-25
24706,2025-09-08,Russia,South America,Standard,Web,26-35
24707,2023-10-17,Australia,Unknown,Basic,Web,36-45
24708,2025-08-12,Australia,Africa,Basic,Mobile App,18-25
24709,2025-07-06,Canada,Europe,Basic,Smart Tv,26-35
24710,2024-11-30,India,South America,Standard,Mobile App,18-25
24711,2025-05-18,France,North America,Standard,Mobile App,18-25
24712,2024-08-04,Netherlands,Unknown,Premium,Web,46-60
24713,2025-02-06,South Africa,Africa,Basic,Web,26-35
24714,2025-06-16,United States,Asia,Basic,Smart Tv,26-35
24715,2025-05-14,South Korea,Africa,Premium,Mobile App,36-45
24716,2025-08-23,Germany,Africa,Basic,Web,46-60
24717,2023-11-14,Spain,Europe,Standard,Mobile App,60+
24718,2024-01-24,United States,North America,Standard,Mobile App,60+
24719,2024-08-05,Canada,North America,Basic,Mobile App,18-25
24720,2025-09-16,Netherlands,Europe,Premium,Web,36-45
24721,2025-09-28,Mexico,Europe,Basic,Smart Tv,26-35
24722,2024-11-03,France,South America,Standard,Mobile App,36-45
24723,2025-07-25,Mexico,North America,Basic,Mobile App,18-25
24724,2024-11-09,Sweden,Africa,Standard,Web,18-25
24725,2025-05-30,China,South America,Premium,Mobile App,26-35
24726,2024-01-20,Egypt,North America,Basic,Mobile App,26-35
24727,2024-01-19,China,Asia,Standard,Mobile App,46-60
24728,2025-01-22,United Kingdom,Africa,Basic,Web,18-25
24729,2024-01-03,Canada,Africa,Premium,Web,60+
24730,2024-11-03,Russia,South America,Standard,Web,60+
24731,2025-01-09,Japan,North America,Basic,Mobile App,36-45
24732,2025-06-21,India,Europe,Basic,Mobile App,46-60
24733,2024-07-26,Norway,Asia,Basic,Mobile App,46-60
24734,2024-10-31,Canada,Africa,Premium,Web,18-25
24735,2025-04-01,Spain,Europe,Premium,Web,36-45
24736,2024-08-11,Spain,Europe,Basic,Mobile App,60+
24737,2025-05-05,Spain,Europe,Standard,Web,60+
24738,2025-04-13,Mexico,Europe,Premium,Web,60+
24739,2024-02-09,Canada,South America,Standard,Mobile App,26-35
24740,2024-04-08,Canada,Africa,Basic,Mobile App,18-25
24741,2024-09-26,Russia,Europe,Basic,Web,36-45
24742,2025-04-26,Japan,Europe,Standard,Web,18-25
24743,2025-06-06,India,North America,Basic,Web,60+
24744,2024-12-12,United Kingdom,Africa,Basic,Smart Tv,26-35
24745,2024-08-17,Sweden,Asia,Basic,Web,18-25
24746,2024-12-09,Brazil,Europe,Basic,Mobile App,26-35
24747,2025-07-28,Russia,South America,Basic,Mobile App,60+
24748,2023-11-27,Mexico,Europe,Standard,Web,18-25
24749,2025-01-05,South Africa,Europe,Standard,Web,36-45
24750,2025-01-10,Sweden,Europe,Premium,Mobile App,18-25
24751,2023-11-17,Egypt,Africa,Standard,Web,18-25
24752,2024-11-20,Sweden,Africa,Basic,Web,26-35
24753,2024-09-24,Netherlands,Europe,Premium,Web,60+
24754,2024-07-10,Egypt,South America,Basic,Web,46-60
24755,2025-09-13,Australia,Asia,Standard,Web,36-45
24756,2024-04-04,Spain,North America,Premium,Smart Tv,36-45
24757,2024-07-04,China,Asia,Premium,Mobile App,18-25
24758,2025-06-22,United States,South America,Standard,Web,46-60
24759,2024-05-20,China,South America,Standard,Web,18-25
24760,2023-12-29,Italy,Asia,Premium,Web,60+
24761,2025-06-07,Netherlands,Asia,Standard,Web,18-25
24762,2025-02-20,Norway,Europe,Premium,Web,46-60
24763,2024-09-06,South Africa,Asia,Basic,Mobile App,36-45
24764,2024-06-28,United Kingdom,Asia,Standard,Web,36-45
24765,2025-05-24,United Kingdom,Europe,Basic,Web,36-45
24766,2023-12-08,France,South America,Premium,Mobile App,18-25
24767,2025-02-07,United Kingdom,Africa,Standard,Mobile App,36-45
24768,2024-12-21,South Africa,Europe,Basic,Mobile App,36-45
24769,2024-01-10,France,Asia,Basic,Mobile App,36-45
24770,2023-12-13,Mexico,North America,Premium,Web,26-35
